review_text,rating,date,language,sentiment,confidence,sentiment_clean,predicted_category,category_confidence,category,confidence_band,review_length,label_source,label,label_method
hi pickme your no.1 low budget company in srilanka but you don't selfish person because you know in srilankan three wheel parts price...? why doing like that..? the low budget how can maintained driver's. poor people not going in pickme. all rich people going please increased to price if not driver's now choice to new apps available in srilanka and your apps no.1 hanging 😔😔😔😔,5,2025-11-06 19:59:53,English,Negative,0.8268,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7023776769638062,Driver Behavior & Safety,high,378,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"The customer service is completely useless. The ride I took met with an accident, and up to now, no compensation has been paid in any way. When I call to ask about it, they don’t respond or take any action at all. Useless company 😡",1,2025-11-05 17:35:51,English,Negative,0.9998,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.6504881381988525,Support & Refunds,high,231,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
treble programming ui ux sucks orders are never on time and the app is poorly programmed,1,2025-11-04 15:43:46,English,Negative,0.9998,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.3990525603294372,Delivery Issues,low,88,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
"For my 2 weeks in Sri Lanka PickMe was often troublesome. Drivers never accepting. Drivers accepting then never showing up. Drivers cancelling. Drivers accepting, then calling to discuss something; but language barrier made it impossible to figure out what they needed (nobody's fault for that - but why do they keep calling me?). Except for having to deal with the cash just hailing a taxi on the street is easier.",2,2025-11-02 18:07:42,English,Negative,0.9993,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6526699662208557,Driver Behavior & Safety,high,415,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
App was fine before the biding system. Drivers don't accept the rides unless we accept their bids. I always tip a bit extra if it's a long ride anyways. The driver should not be able to bid (demand) Rs. 100 extra for a 2km ride. At this point just go in a normal tuk.,1,2025-11-02 10:59:25,English,Negative,0.9964,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.6458328366279602,Pricing & Bidding,medium,267,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
poor service and the drivers are not punctual at all.,1,2025-11-02 10:38:53,English,Negative,0.9995,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7786030173301697,Driver Behavior & Safety,high,53,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"most worst taxi service in sri lanka, the driver's are careless they don't care about us and no place to inform ....last night the drive I got was vvvery rude ...",1,2025-10-31 19:31:18,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.9815462231636048,Driver Behavior & Safety,high,162,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Terrible service. Sometimes charges unfairly. Disrepectful drivers. Vehicles are damaged and unsafe.,1,2025-10-31 13:48:42,English,Negative,0.9997,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.9102628827095032,Driver Behavior & Safety,high,100,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Once a driver scolded me infront of everyone with filthy words without any issues from my end. And I contacted Pickme and informed the scenario. They havan't done anything regarding the matter and kept lying. 01. I called to ask about the issue : they mentioned its still progressing 02. another day I called : they said it tickets are still in progress 03. another call mentioned issue is done 04. i took another call and said its still in progress 🤣 they kept lying for weeks without any actions,1,2025-10-31 13:15:26,English,Negative,0.9955,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7780624628067017,Driver Behavior & Safety,high,497,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"I can't download the Driver App 😢 ""This app is not available in your country"" but I have set all in Sri Lanka",1,2025-10-31 06:25:11,English,Negative,0.9634,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.3108012974262237,App Bugs,low,109,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
Bad experience with inefficient food delivery more than one hour waiting somone to pick and Long waiting time to pikme transport,1,2025-10-30 20:25:01,English,Negative,0.9996,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.8187529444694519,Delivery Issues,high,128,zero-shot-bart-large-mnli,Delivery Issues,auto_high_confidence
I always have problems with pick up location,5,2025-10-27 06:43:47,English,Negative,0.9977,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.298384815454483,Driver Behavior & Safety,low,44,zero-shot-bart-large-mnli,App Bugs,keyword_rule
after update also not fix the issues validation error,1,2025-10-25 12:29:44,English,Negative,0.9988,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.2888550460338592,Support & Refunds,low,53,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"The bidding system is one of the WORST features ever to be implemented on this app, enough to ruin my whole in-app experience. For a simple 4km journey cost LKR 420, I was getting +250 to +750LKR markup offers for Minis from drivers 3-5mins away which is unacceptable.",1,2025-10-25 07:43:32,English,Negative,0.9998,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.905497431755066,Pricing & Bidding,high,268,zero-shot-bart-large-mnli,Pricing & Bidding,auto_high_confidence
"A very poor app. It's not like they are posting pick me to go from Dehiwala to Colombo, they are setting up rides.. They showed 5/6 three-wheelers on the map. No matter how much we paid, they are going...why can't they set up. A very poor app. Uber is better than pick me",5,2025-10-25 05:37:52,English,Negative,0.9997,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.3376697599887848,App Bugs,low,271,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"placed a food order over two and a half hours ago, but it still hasn’t been delivered. The restaurant confirmed that the food is ready, but the delivery partner has not come to pick it up. I have tried contacting PickMe support through calls and the emergency helpline several times, but I haven’t received any response. This delay and lack of communication are very disappointing and frustrating. Please look into this issue urgently and let me know what happened with my order",1,2025-10-24 18:44:56,English,Negative,0.9988,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.5289709568023682,Delivery Issues,medium,478,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
"very bad customer service . I had an issue with that driver when I reached to the hotline .The ticket was closed without even talking or proper inquiry about the incident . also tried calling their hotline ,that isn't working either .really frustrated about it .",1,2025-10-23 11:27:31,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7261277437210083,Driver Behavior & Safety,high,262,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
worst app ever. No support when it comes to specially food delivery services. Drivers are so arrogant and don't deliver on time.,1,2025-10-22 23:22:22,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6657382845878601,Driver Behavior & Safety,high,128,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Try to update mobile number in my account but app crashed Please fix that issue. Gives 4 star service was amazing and easy for busy lifestyle But later bookings was not perfect and cannot find sometime vehicle I already faced that issue ones,4,2025-10-22 16:04:40,English,Negative,0.9978,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.4845979511737823,App Bugs,medium,241,zero-shot-bart-large-mnli,App Bugs,keyword_rule
Absolutely dislike the 'bidding' feature. It makes it difficult to find a taxi at a fair price.,2,2025-10-22 10:31:48,English,Negative,0.9996,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.6971489191055298,Pricing & Bidding,high,95,zero-shot-bart-large-mnli,Pricing & Bidding,auto_high_confidence
Very poor app and service. The app rarely works and constantly struggles to load. I eventally pre booked cars 24 hours in advance but was phoned from Pickme to say that only a small car was available and was a long way away so they would charge me extra to get the car to me. Also the car would not be on time. Waste of time.,1,2025-10-20 20:10:50,English,Negative,0.9998,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.4387077093124389,App Bugs,low,325,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
my phone not sport your update,1,2025-10-20 14:00:18,English,Negative,0.9871,NEGATIVE,"privacy, security, data, account safety",0.4160893559455871,Privacy & Security,low,30,zero-shot-bart-large-mnli,App Bugs,keyword_rule
useless app can't find a driver on time,1,2025-10-19 15:05:04,English,Negative,0.9998,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.3559414744377136,App Bugs,low,39,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
worst customer care service i put a complaint on 5th of September and i had to talk back 10 more times still not an answer for the complaint,1,2025-10-19 12:11:59,English,Negative,0.9998,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.8565859198570251,Support & Refunds,high,140,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
"I genuinely wanted to support a Sri Lankan brand and have been using PickMe for quite some time. But honestly, the app has become unreliable. I was double charged for a ride because of a ‘bid’ I never selected, and this isn’t the first time the app has acted glitchy. It’s frustrating when a service you trust turns into a hassle. Please fix the system and app stability — this experience was the final straw for me. I’ve decided to stop using PickMe until things improve, which I dont know when",1,2025-10-18 23:38:10,English,Negative,0.9985,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.7488484382629395,App Bugs,high,495,zero-shot-bart-large-mnli,App Bugs,auto_high_confidence
"so many drivers nearby yet none of them are taking the ride when it is needed. what is the point in becoming a rider if they don't take the ride , pick me needs to increase the standards if not people will cease to use the app",1,2025-10-17 17:56:15,English,Negative,0.9984,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6348028182983398,Driver Behavior & Safety,medium,226,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
"watch your stuff with this guy, not trust worthy. unlike most pickme drivers in my experience have been super.",1,2025-10-17 06:14:32,English,Negative,0.9959,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.665209174156189,Driver Behavior & Safety,high,110,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Not working for gbox app,1,2025-10-16 02:32:19,English,Negative,0.9993,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.378605455160141,App Bugs,low,24,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"PickMe drivers seriously need better training —most of them have no manners and aren't professional, making passengers feel unsafe during rides. The pickup location is almost never accurate. On top of that, many drivers don’t seem to know or use shorter routes; instead, they deliberately take longer ones just to increase the fare, even when no stops are made. It feels like a scam because you end up paying more than the amount shown initially. In short, Uber is better. Doesn't deserve any stars.",1,2025-10-15 17:45:44,English,Negative,0.9997,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.9775707721710204,Driver Behavior & Safety,high,499,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
no use of this new version app not supporting to my android phone any more im not using pick me now I have informed to the pick me Customer support service one of the agent spoke to me she has no any idea about this new version,1,2025-10-07 18:02:07,English,Negative,0.9993,NEGATIVE,"privacy, security, data, account safety",0.3161517679691314,Privacy & Security,low,227,zero-shot-bart-large-mnli,Support & Refunds,keyword_rule
been scammed twice with food nor being delivered,1,2025-10-06 16:18:04,English,Negative,0.9996,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.84861820936203,Delivery Issues,high,48,zero-shot-bart-large-mnli,Delivery Issues,auto_high_confidence
"Very worst customer service! I reported an issue, and no one even bothered to respond or check the chat properly. You people just ignore it like it's nothing! And the funniest part? Your company rating itself is below average — that says everything! Still, we trusted your service. That’s our biggest mistake. Totally disappointing and unprofessional!",1,2025-10-05 19:38:13,English,Negative,0.9998,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.7052723169326782,Support & Refunds,high,351,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
"Almost good. But i cant activate pick me pass, there is an error...",2,2025-10-05 14:59:32,English,Negative,0.9985,NEGATIVE,"privacy, security, data, account safety",0.3618637323379516,Privacy & Security,low,67,zero-shot-bart-large-mnli,App Bugs,keyword_rule
When I order it mostly takes half an hour and sometimes it charges too much 🙃,1,2025-10-04 18:51:19,English,Negative,0.9994,NEGATIVE,"privacy, security, data, account safety",0.2379885613918304,Privacy & Security,low,77,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
I was prompted to update the PickMe app in my phone and I tried to download the updated app and still I'm without the app obtain your service,1,2025-10-04 13:15:00,English,Negative,0.9995,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.3759130239486694,Support & Refunds,low,141,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"drivers not confirming the ride, but shows lot of riders in the map, this happens lot of time, very time wasting, and sometimes when book a rider, coming an other vehicle with a different number plate... not only that there are so many problems, some drivers add a bill before they pick us, so the price becomes increase more than shows on the bill after finish the ride",1,2025-10-03 23:14:31,English,Negative,0.9856,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7457550168037415,Driver Behavior & Safety,high,370,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Pickme needs to fix the drivers rules because the drivers most of the time don't accept the ride even if there are drivers nearby. When we urgently need to go somewhere its very hard cause no drivers takes the ride if it's below 400. So please pickme get that fixed with your drivers,1,2025-10-03 08:45:11,English,Negative,0.9991,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7086954116821289,Driver Behavior & Safety,high,283,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Absolutely terrible with assigning drivers when they have an issue even though both the restaurant and I (the client) addressed the issue on call 4 times,1,2025-10-02 15:03:08,English,Negative,0.9992,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.8001492619514465,Support & Refunds,high,153,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
"awful experience. ordered dinner. canceled after waiting 30 mins. tried ordering again and the same thing happened after 30 minutes, even though the order said it was ready for pickup by the driver. no explanation. now almost no place is open because it's too late. what's the point of this?",1,2025-10-01 22:06:30,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.5370420217514038,Driver Behavior & Safety,medium,291,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
i have gold member and daily use the app for go to office and home - price show 220LKR and when end the trip show price 400LKR.,1,2025-09-30 18:02:16,English,Negative,0.932,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.5119950771331787,Pricing & Bidding,medium,127,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
"Absolutely no privacy in this app. Phone numbers are visible to drivers, and many of them keep calling and harassing customers even after the ride especially unsafe for female passengers. Drivers can register without proper checks, which makes it worse. PickMe Food is just as bad. There’s no proper refund system if an order is delayed or wrong, they just call and bargain instead of giving a fair solution. Even when the delay is on their side, nothing happens because all they care about is takin",1,2025-09-30 10:03:56,English,Negative,0.9998,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.5391152501106262,Support & Refunds,medium,499,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
I had a really good experience with PickMe so far but recently i had a problem with food that i ordered and which was never delivered and the order was cancelled. I got an sms saying the funds would be refunded but so far it hasn't been refunded. My main Problem is that i dont feel like calling the hotline so i just wish they find a way to allow us to report problems like this in-app and that's a problem because the cancelled food order isnt even appearing even though i paid for it.,2,2025-09-28 19:19:23,English,Negative,0.9997,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.531891942024231,Support & Refunds,medium,487,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
The driver gets really mad when we cancel a trip 😡.,1,2025-09-28 15:48:21,English,Negative,0.9989,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7932032346725464,Driver Behavior & Safety,high,51,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Update eka enne naaa,1,2025-09-28 14:14:57,English,Negative,0.9684,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.3137082457542419,Driver Behavior & Safety,low,20,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"PickMe is now charging extra hidden costs. If the driver is coming from more than 3 km away, they add that distance to the customer’s bill as “surge,” without informing clearly. Customers only see it after the ride, which feels unfair and misleading. Transparency is very important—please be honest with your charges.",1,2025-09-26 19:38:37,English,Negative,0.8618,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.582374095916748,Pricing & Bidding,medium,317,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
Most useless app in Sri Lanka! Everyday drivers going round and round saying map is not working. Why keep a share button if you are unable to share trip details? This app is totally a waste of time!,1,2025-09-26 02:27:24,English,Negative,0.9998,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.5972321033477783,App Bugs,medium,198,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"Disappointed experience with PickMe! They over charged me without any prior notice, that was completely unfair. The service was not worth for the additional cost. They should improve their pricing transparency in future. Never ride with pickme again until they improve their transparency They shows very high fare after a ride than estimated fare",1,2025-09-25 01:20:23,English,Negative,0.9996,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.6831687688827515,Pricing & Bidding,high,346,zero-shot-bart-large-mnli,Pricing & Bidding,auto_high_confidence
courier option is not working anymore,1,2025-09-23 19:50:03,English,Negative,0.9991,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.2668197453022003,Support & Refunds,low,37,zero-shot-bart-large-mnli,App Bugs,keyword_rule
I ordered a Biriyani from Kurtosh Pita Kotte. They sent me only the Rice and the piece of Chicken. Accompaniments that should have come with the rice didn't come. There was not even gravy. Very bad service.,1,2025-09-22 15:28:00,English,Negative,0.9986,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.6982652544975281,Delivery Issues,high,206,zero-shot-bart-large-mnli,Delivery Issues,auto_high_confidence
"i didnt receive my food order even tho i paid for it . there was no driver assigned to me so i cant even do nothing , theres no order in my activity list . hope the they see this and fix there wromg doing to me",1,2025-09-21 23:19:34,English,Negative,0.9989,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6223224401473999,Driver Behavior & Safety,medium,210,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
"Worst app period. Book a ride and the rider says he's 3km away. But in the app it shows 100 m. Neither of us can cancel the trip too. Fix your bugs pickme, pathetic.",1,2025-09-21 13:03:54,English,Negative,0.9992,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.5820130109786987,App Bugs,medium,165,zero-shot-bart-large-mnli,App Bugs,keyword_rule
verh bad app no drivers for an emergency very bad no drivers in the app at all close the app,1,2025-09-19 20:27:48,English,Negative,0.9988,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6867339611053467,Driver Behavior & Safety,high,92,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
please check location sharing not functioning,2,2025-09-19 14:34:59,English,Negative,0.9997,NEGATIVE,"privacy, security, data, account safety",0.6886619925498962,Privacy & Security,high,45,zero-shot-bart-large-mnli,Privacy & Security,auto_high_confidence
They are the worst. Not taking our transports.,1,2025-09-19 07:05:43,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8335901498794556,Driver Behavior & Safety,high,46,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"Lack of Accountability ""Even after reporting bad driver behavior, PickMe did not follow up properly. It feels like the organization doesn’t care about customer safety or feedback."" Unprofessional Standards ""PickMe as an organization needs to improve its quality control. Many drivers are rude or cancel rides, and there seems to be no strict action taken against them.""",1,2025-09-18 11:40:16,English,Negative,0.9997,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.9454266428947448,Driver Behavior & Safety,high,369,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"Extremely disappointed with PickMe. The app gave a wrong route, and the driver abandoned me on a deserted road after I had already paid by card. He was aggressive, rude, and behaved like a thug, leaving me unsafe and stranded. I had to withdraw cash, take another taxi, spend extra money, and missed my appointment. Be very careful using PickMe – the app is unreliable, drivers are dangerous, and your safety is at risk.",1,2025-09-17 22:03:08,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.9851193428039552,Driver Behavior & Safety,high,420,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Worst drivers ever.,1,2025-09-17 08:35:21,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8511230945587158,Driver Behavior & Safety,high,19,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"Extremely Disappointed with PickMe I’ve had two deeply frustrating experiences with PickMe. First, I lost valuable items during a ride, and when I contacted customer service, they simply told me to report it to the police—no support or accountability. Second, the fare shown befo after a big conversation it ended up with sorry. from customer service.",1,2025-09-15 23:06:23,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.5049552321434021,Driver Behavior & Safety,medium,351,zero-shot-bart-large-mnli,Support & Refunds,keyword_rule
they charge hidden charges for serching. and very hard to complane agents service .,1,2025-09-13 19:05:42,English,Negative,0.9987,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.391857773065567,Support & Refunds,low,83,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
Not reliable. I ordered one food parcel but pick me deducted for 2 parcel and deluvered 2 parcels through different orders.App has not even notified the progress of second order.,1,2025-09-12 15:21:25,English,Negative,0.9996,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.3685280084609985,Delivery Issues,low,178,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
paid by card. but ask mony,1,2025-09-12 12:15:04,English,Negative,0.9914,NEGATIVE,"privacy, security, data, account safety",0.2783069908618927,Privacy & Security,low,26,zero-shot-bart-large-mnli,App Bugs,keyword_rule
getting late no driver is taking even its high price . poor sevice 😡😡,1,2025-09-12 06:47:10,English,Negative,0.9996,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.88077312707901,Driver Behavior & Safety,high,69,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"worst service ever do not use this application, customer Service always blames the merchant and the merchant blames Pick Me, so just to earn money not to provide any service,they have 0 concern and it's not a service oriented business honestly, I have made 4 orders to Celeste and all where automatically cancelled and when called both parties they blame each other,best part is they inform that all other customers orders are perfectly fetched but not mine so something for me to think of,",1,2025-09-11 00:32:53,English,Negative,0.9986,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.8309758901596069,Support & Refunds,high,490,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
all your three wheeler drivers are spitting during the journey.please advise them not to spitt while the costermer is I n the vehicle.for the wind the spitt ckmes to I ur faces,1,2025-09-10 18:55:34,English,Negative,0.9958,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.5842800140380859,Driver Behavior & Safety,medium,176,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
app getting worst bcz all drivers ignored . uninstalled👎👎👎,1,2025-09-08 10:06:54,English,Negative,0.9991,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.663195013999939,Driver Behavior & Safety,high,58,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
barely any drivers on the app,1,2025-09-06 20:00:53,English,Negative,0.9995,NEGATIVE,"privacy, security, data, account safety",0.3209518492221832,Privacy & Security,low,29,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
"Good, however, when using the option of card payment, it is a bit erratic as it appears not to register and having to pay by cash instead. This potentially can be awkward, problematical, and not to say embarrassing 😳",4,2025-09-05 06:06:08,English,Negative,0.9932,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.4886861443519592,App Bugs,medium,216,zero-shot-bart-large-mnli,App Bugs,keyword_rule
Driver never came,1,2025-09-04 18:16:45,English,Negative,0.9994,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6240860819816589,Driver Behavior & Safety,medium,17,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
"one of the most unprofessional apps as their drivers, and I'll never recommend this to anyone, especially for a foreigner, because they dont stick to the given price and then charge extra. always gotta ride with skeptical feelings whether will it change or not and more other issues.",1,2025-08-31 00:13:11,English,Negative,0.9364,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8306088447570801,Driver Behavior & Safety,high,283,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
This is not useful when you need it at all. It takes like half an hour to pair with you a driver,1,2025-08-30 19:06:50,English,Negative,0.9997,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.5856587290763855,Support & Refunds,medium,96,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
encountered too many cancellations from drivers recently after they confirm,1,2025-08-30 18:16:18,English,Negative,0.9994,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.5831834077835083,Driver Behavior & Safety,medium,75,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
patta chater driverlage paththata kisi deyak nha un hambakara gannawa vitharai kalakanni ballo,1,2025-08-30 15:57:06,English,Negative,0.9894,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7249988913536072,Driver Behavior & Safety,high,94,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
cause hire are little late,4,2025-08-30 15:41:34,English,Negative,0.8075,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6419742107391357,Driver Behavior & Safety,medium,26,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
This is not for drivers and passengers.This is only running for company profit.,1,2025-08-30 14:48:29,English,Negative,0.9992,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.4112303256988525,Driver Behavior & Safety,low,79,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
"Pickme Foods, what happened to you?Did your drivers go on strike?🤣🤣",1,2025-08-29 12:47:57,English,Negative,0.999,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7355515360832214,Driver Behavior & Safety,high,67,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Most UNRELIABLE app ever. Half the time I am unable to get a tuk especially during an emergency and when it rains. Riders accept and cancel last minute. I have to cancel Classes because I have wasted my time and energy waiting for over an hour just to get a ride.. In the time that a driver takes to accept a ride if I had gone walking I would have reached my destination before they could accept.,1,2025-08-28 11:14:11,English,Negative,0.9997,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.3377955257892608,Support & Refunds,low,397,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
The bikers are not arriving when we want for an important ride otherwise the tuk-tuk drivers are working well,1,2025-08-27 19:55:12,English,Negative,0.7387,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.2963211834430694,Driver Behavior & Safety,low,109,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
"I ordered a pizza hut buy one and get one offer and delivered only one. verify that the order has been delivered to pickme Guy.Contacted pickme hotline wait for Feedback, but they tried to convince me even without contacting the guy who delivered order. Asked for a resolution, no feedback or complaint details either.",1,2025-08-27 19:48:44,English,Negative,0.996,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.6585450172424316,Support & Refunds,high,318,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
